Jun 18 2020 at 11:35:52
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	221.19	-65.71	73.75	0.00	0.0685	12.54	551.8	293.30	0.0293	175.9	3.167	4.11	-9.32	1.61
	222.19	-65.72	73.77	0.00	0.0689	12.50	550.1	292.29	0.0264	185.5	3.339	4.34	-8.64	1.60
	223.19	-65.72	73.75	0.00	0.0691	12.60	554.3	294.61	0.0292	165.3	2.976	3.87	-10.11	1.60
	224.19	-65.72	73.77	0.00	0.0685	12.49	549.5	291.95	0.0308	197.4	3.553	4.61	-7.85	1.60
	225.19	-65.72	73.80	0.00	0.0682	12.47	548.9	291.52	0.0324	207.5	3.735	4.85	-7.20	1.60
	226.19	-65.72	73.75	0.00	0.0683	12.46	548.1	291.33	0.0309	200.2	3.604	4.68	-7.66	1.60
	227.19	-65.72	73.77	0.00	0.0682	12.44	547.5	290.92	0.0335	207.7	3.738	4.86	-7.19	1.60
	228.19	-65.72	73.77	0.00	0.0680	12.40	545.8	289.97	0.0341	221.8	3.993	5.19	-6.33	1.60
	229.17	-65.72	73.75	0.00	0.0681	12.38	544.8	289.56	0.0336	227.5	4.095	5.32	-6.00	1.60
	230.19	-65.72	73.75	0.00	0.0680	12.36	543.8	289.01	0.0358	239.8	4.316	5.61	-5.31	1.60
	231.17	-65.72	73.77	0.00	0.0679	12.34	542.8	288.41	0.0358	244.7	4.404	5.72	-5.05	1.60
	232.19	-65.72	73.75	0.00	0.0677	12.29	540.7	287.37	0.0377	255.9	4.606	5.98	-4.45	1.60
	233.17	-65.72	73.75	0.00	0.0678	12.39	545.2	289.77	0.0354	217.8	3.920	5.09	-6.57	1.60
	234.19	-65.72	73.77	0.00	0.0674	12.19	536.1	284.86	0.0380	268.3	4.830	6.27	-3.82	1.60
	235.27	-65.72	73.77	0.00	0.0683	12.46	548.2	291.27	0.0316	202.8	3.651	4.74	-7.50	1.60
	236.19	-65.72	73.77	0.00	0.0685	12.50	550.0	292.24	0.0299	188.8	3.399	4.41	-8.42	1.60
	237.19	-65.72	73.77	0.00	0.0688	12.53	551.5	293.03	0.0284	184.3	3.317	4.31	-8.73	1.60
	238.19	-65.72	73.77	0.00	0.0679	12.46	548.2	291.25	0.0333	204.6	3.683	4.78	-7.39	1.60
	239.19	-65.72	73.77	0.00	0.0680	12.41	546.1	290.17	0.0333	216.8	3.902	5.07	-6.64	1.60
