Jun 23 2020 at 20:40:41
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	92.55	-66.19	74.03	0.00	0.0760	14.58	641.7	338.96	0.0382	263.6	4.745	6.13	-4.09	1.40
	93.53	-65.72	74.01	0.00	0.0755	14.19	624.4	330.70	0.0378	259.4	4.670	6.05	-4.27	1.40
	94.55	-65.72	74.01	0.00	0.0758	14.17	623.6	330.28	0.0379	258.0	4.644	6.01	-4.35	1.40
	95.53	-65.72	74.01	0.00	0.0755	14.13	621.7	329.25	0.0376	256.8	4.623	5.98	-4.41	1.40
	96.55	-65.72	74.01	0.00	0.0757	14.22	625.7	331.39	0.0378	260.8	4.695	6.08	-4.20	1.41
	97.55	-65.72	74.03	0.00	0.0763	14.52	638.7	338.17	0.0383	263.9	4.751	6.15	-4.04	1.40
	98.55	-65.72	74.06	0.00	0.0763	14.30	629.0	332.92	0.0382	262.0	4.715	6.10	-4.14	1.40
	99.55	-65.72	74.03	0.00	0.0769	14.24	626.5	331.68	0.0383	259.1	4.664	6.04	-4.29	1.40
	100.55	-66.19	74.03	0.00	0.0775	14.57	641.0	338.59	0.0385	265.0	4.770	6.16	-4.02	1.40
	101.55	-65.72	74.01	0.00	0.0756	14.20	624.6	330.81	0.0377	259.7	4.675	6.05	-4.26	1.40
	102.53	-65.72	74.03	0.00	0.0761	14.52	638.8	338.23	0.0380	261.6	4.709	6.09	-4.16	1.40
	103.55	-65.72	74.03	0.00	0.0763	14.23	626.1	331.46	0.0382	262.4	4.723	6.11	-4.12	1.40
	104.53	-65.26	74.06	0.00	0.0763	14.50	638.0	338.39	0.0381	262.3	4.722	6.12	-4.09	1.40
